beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
1.7142857142857142,1.4910374881259758,-256.0412077785945,-257.05318967553063,42.85714285714286,3,-225.25722289563927,-223.10629097667425
2.2857142857142856,0.10730783181118905,-260.3152941283059,-261.4339780037618,42.85714285714286,5,-226.3567773156174,-225.62782446920892
1.4285714285714284,0.1491037488125976,-248.76414485869904,-249.70207621905908,28.571428571428573,3,-215.23477762792652,-214.43929629020013
0.5714285714285714,4.0,-290.4865362040757,-293.1761304701681,50.0,1,-221.59065949861866,-221.2794226398015
1.1428571428571428,0.2071789871692484,-250.19201520042603,-251.55865122508524,39.285714285714285,3,-222.51728746469882,-221.31222292422825
1.7142857142857142,4.0,-265.19001860961185,-267.1105928874079,46.42857142857143,3,-220.40421313757668,-218.94291028786142
2.8571428571428568,0.1491037488125976,-249.18043586210402,-249.55556072852931,42.85714285714286,3,-246.6583459188852,-246.2794456921975
2.0,4.0,-242.47379642791137,-242.8111891368562,71.42857142857143,3,-192.4426066141075,-190.62635567268694
4.0,0.10730783181118905,-255.57167614352963,-257.25776223137024,50.0,3,-185.64587802560246,-184.35097559681495
1.4285714285714284,0.555798197749255,-251.2357354595774,-250.96473161019375,57.142857142857146,3,-203.08014754391894,-201.09642590230894
