beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
3.714285714285714,0.1491037488125976,-2613.506679297051,-2626.3607782036443,25.0,5,-2440.135237344193,-2441.771146347592
3.714285714285714,0.05557981977492551,-2634.643405418537,-2646.8642970153746,64.28571428571428,3,-1981.739668992274,-1980.5908376697657
3.714285714285714,4.0,-2658.844657361766,-2672.0019971894903,67.85714285714286,4,-1983.6154527052388,-1976.5365053918015
3.142857142857143,4.0,-2580.734827426744,-2589.3938410289197,64.28571428571428,2,-2146.184531140799,-2140.4432188438604
0.0,1.0730783181118897,-2152.55016551835,-2161.8362863515727,71.42857142857143,4,-1935.4350582549957,-1931.6742917434567
2.8571428571428568,0.04000000000000001,-2668.551020661372,-2675.443580186259,71.42857142857143,1,-2174.0581541535475,-2171.3674644225157
0.2857142857142857,0.04000000000000001,-1796.7109681363168,-1809.6377133069864,53.57142857142857,5,-2141.4488975346353,-2137.43434892231
3.4285714285714284,0.2071789871692484,-2570.869625776937,-2580.10260301619,67.85714285714286,4,-1988.0862802829001,-1981.9198974266803
2.2857142857142856,0.39999999999999997,-2612.7051063209915,-2621.6142397835215,64.28571428571428,5,-2040.199965240141,-2031.3856343349214
3.4285714285714284,2.8787426920046064,-2562.536713298934,-2569.9452017281214,64.28571428571428,6,-1964.716138553811,-1958.7969899229395
0.2857142857142857,1.0730783181118897,-2079.937821279254,-2093.363990752566,53.57142857142857,4,-2155.761153249518,-2150.890459722672
0.5714285714285714,0.05557981977492551,-2092.6952307314696,-2090.477150354205,71.42857142857143,6,-1972.2253013149266,-1968.5270290135127
1.4285714285714284,2.8787426920046064,-2524.2023921376344,-2528.059145095637,42.85714285714286,4,-2146.5007552228853,-2139.880690170838
3.714285714285714,0.39999999999999997,-2603.35313353339,-2612.3192146663127,42.85714285714286,1,-2311.3055267521427,-2311.3909700619147
1.1428571428571428,2.8787426920046064,-2540.397843644318,-2542.260673437757,57.142857142857146,4,-2181.136858904997,-2175.8526784306405
0.0,0.04000000000000001,-1677.5242182711834,-1697.9730795102396,57.142857142857146,2,-2103.2986518338535,-2100.549053612838
1.4285714285714284,0.04000000000000001,-2628.303821593287,-2635.223902686842,25.0,2,-2334.569197753703,-2333.652159158853
2.571428571428571,0.2071789871692484,-2602.9309829397216,-2610.3103604498515,71.42857142857143,2,-2068.6138363835476,-2064.4443068646333
2.8571428571428568,1.0730783181118897,-2562.733307903713,-2566.3892242416173,28.571428571428573,2,-2357.5005379689246,-2352.8313050425522
1.1428571428571428,0.555798197749255,-2364.837144812009,-2363.0998799641675,42.85714285714286,6,-2278.702999831537,-2272.432982386107
0.0,0.07722790915533002,-1677.7160183682156,-1703.100652708882,25.0,6,-2389.006869538657,-2388.3050522784365
1.1428571428571428,4.0,-2576.7935977236757,-2582.181391032857,25.0,5,-2316.220468563641,-2312.9534214097757
4.0,0.05557981977492551,-2660.9324706989282,-2673.1383116893085,25.0,1,-2527.1574810365028,-2527.245501508192
2.2857142857142856,0.39999999999999997,-2452.996235660039,-2455.5908002380615,71.42857142857143,5,-1952.1130109536243,-1949.5008068730513
1.4285714285714284,0.05557981977492551,-2533.4353248811235,-2541.0249765252584,25.0,6,-2382.5470519853293,-2380.5909751860986
1.1428571428571428,0.1491037488125976,-2376.9968618832872,-2377.6863765016947,60.714285714285715,1,-2193.1786801059557,-2189.8977307422792
0.5714285714285714,0.07722790915533002,-2350.4997686792512,-2351.378425693996,42.85714285714286,5,-2198.385260166359,-2197.6508164235743
2.2857142857142856,0.1491037488125976,-2513.020783091841,-2518.6352281165614,64.28571428571428,3,-2014.8153813239264,-2008.3814416133698
2.571428571428571,0.07722790915533002,-2630.233941572429,-2643.1350732140177,75.0,6,-1886.8140274199657,-1884.3049575213902
2.2857142857142856,1.0730783181118897,-2519.5176349701724,-2522.475884150621,39.285714285714285,3,-2305.6790084893355,-2301.5295468542927
0.8571428571428571,0.07722790915533002,-2419.919217313064,-2419.4553567495873,39.285714285714285,3,-2197.2684841464115,-2192.4051616813354
3.714285714285714,1.4910374881259758,-2492.5419562642196,-2495.69220920038,39.285714285714285,2,-2335.5023965569503,-2334.7073789633187
4.0,0.2071789871692484,-2608.093509031272,-2618.370875787172,42.85714285714286,3,-2138.8031606734744,-2135.5344243938007
3.4285714285714284,0.2878742692004608,-2655.5442393546946,-2667.988577445407,71.42857142857143,3,-2048.837230442118,-2044.5404553564151
1.1428571428571428,2.8787426920046064,-2450.771760902349,-2459.1499534879636,57.142857142857146,2,-2189.4973820997566,-2188.4660783176155
0.0,2.071789871692484,-2348.864391509477,-2355.2407224933318,60.714285714285715,6,-2098.0087899294517,-2092.467810076172
3.4285714285714284,0.2071789871692484,-2710.209488150809,-2724.7762269581035,35.714285714285715,1,-2337.0458216905654,-2336.986608448643
0.2857142857142857,0.1491037488125976,-1959.4782280456345,-1960.6897451452407,53.57142857142857,1,-2322.24905575219,-2317.813634798847
3.714285714285714,0.2878742692004608,-2589.6765850511597,-2602.030042625222,64.28571428571428,3,-2065.4978763420745,-2061.1033408166345
1.1428571428571428,1.4910374881259758,-2299.41803108368,-2300.767074737526,28.571428571428573,6,-2246.4015757181733,-2239.6591969799183
3.4285714285714284,0.10730783181118905,-2542.141881572218,-2547.016097865434,67.85714285714286,5,-2026.404844276282,-2018.382018725054
