beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
2.0,0.04000000000000001,-151.90149068068564,-153.2828349219711,71.42857142857143,5.0,-136.73799462335637,-135.95779146844583
3.142857142857143,0.7722790915532998,-147.16606833574764,-148.40255619221554,57.142857142857146,3.0,-102.7221825146754,-101.62074660464658
3.4285714285714284,0.10730783181118905,-152.64094141605426,-154.46678144889987,75.0,6.0,-126.07956974767467,-125.07927493737206
2.0,0.7722790915532998,-156.141293482897,-157.8831693613385,50.0,1.0,-97.75845019264617,-97.32820009349156
4.0,0.2071789871692484,-145.06811106456823,-144.5728923406844,28.571428571428573,4.0,-125.45192288371693,-124.51132026180066
1.4285714285714284,0.10730783181118905,-157.02583411095986,-157.0843332955239,25.0,2.0,-124.0239781680548,-122.06954204234749
1.1428571428571428,0.7722790915532998,-179.70869136805115,-179.36837778378683,53.57142857142857,2.0,-94.37323753891809,-93.33379639406317
1.1428571428571428,0.7722790915532998,-152.81451827876907,-154.00540905792042,75.0,1.0,-127.53737278180253,-126.21279757112544
3.142857142857143,0.07722790915533002,-143.8450953412227,-144.41423757003042,50.0,3.0,-138.0370013348472,-137.87938961794853
0.2857142857142857,0.2878742692004608,-110.86368083026714,-109.33401585423591,67.85714285714286,3.0,-152.10033710750042,-151.56907009551597
3.4285714285714284,2.8787426920046064,-130.59330757256276,-130.36111788142432,39.285714285714285,1.0,-137.27541082983268,-135.46542086219065
2.8571428571428568,1.4910374881259758,-146.76564117438178,-147.0854481551667,35.714285714285715,5.0,-137.81616438955496,-135.86384005698824
0.8571428571428571,0.10730783181118905,-160.52270947539503,-160.8824943743679,57.142857142857146,4.0,-134.91284671191187,-133.474758048155
1.1428571428571428,0.2071789871692484,-143.62758433998096,-144.72123136523115,39.285714285714285,4.0,-140.50415269755294,-139.23568314132706
3.4285714285714284,0.05557981977492551,-120.94696515111104,-119.52625157090897,71.42857142857143,1.0,-132.19479266197263,-131.26421207907097
3.142857142857143,0.05557981977492551,-174.76200031395908,-176.58961769134353,39.285714285714285,1.0,-135.58209991300137,-134.1349622837907
0.2857142857142857,0.2071789871692484,-145.3431164173568,-145.34783230346014,35.714285714285715,6.0,-108.75484332935969,-108.10417295315993
4.0,0.07722790915533002,-137.78410130825176,-137.23076650686113,57.142857142857146,6.0,-131.53707081699855,-131.30699740193964
2.571428571428571,0.39999999999999997,-152.81327787935774,-153.80547823729037,57.142857142857146,1.0,-131.07701603087534,-129.28953172737803
3.142857142857143,0.10730783181118905,-159.93628471174125,-160.7789214356995,32.142857142857146,2.0,-139.56497481044156,-138.347111957393
3.714285714285714,2.8787426920046064,-151.15491623684753,-152.7555856668175,32.142857142857146,6.0,-155.35458382073665,-155.82719075868175
0.8571428571428571,0.2878742692004608,-148.6658678981493,-149.1875964596102,75.0,5.0,-100.87330326694244,-99.7233868854832
0.0,0.05557981977492551,-111.32248710376619,-109.66019168141291,71.42857142857143,5.0,-108.91541081283464,-107.38659336998839
0.8571428571428571,0.555798197749255,-128.44279390532068,-127.30552119237404,32.142857142857146,2.0,-135.8026139708461,-136.2460087938718
0.2857142857142857,0.555798197749255,-127.1119989310952,-125.54345287525322,60.714285714285715,2.0,-123.8945371556975,-123.24669807887348
0.5714285714285714,0.7722790915532998,-94.8109470989003,-94.19410301186194,67.85714285714286,6.0,-130.80322750223948,-130.37583932257738
2.8571428571428568,0.07722790915533002,-160.71128156331397,-161.3365722245241,25.0,3.0,-138.01736790693244,-138.24901020980218
1.4285714285714284,1.0730783181118897,-135.95496222862164,-135.09032777707802,60.714285714285715,4.0,-109.42962085600509,-107.56780491574521
3.4285714285714284,0.39999999999999997,-151.5015706799574,-151.86678197484488,46.42857142857143,5.0,-109.45809802205761,-107.9075073301359
4.0,0.1491037488125976,-136.8556728082852,-136.49693843763666,42.85714285714286,2.0,-133.6828519331185,-133.99201196298574
2.8571428571428568,0.1491037488125976,-168.15838696309197,-170.225802014461,25.0,5.0,-155.98380890321312,-156.399456646754
0.8571428571428571,0.04000000000000001,-113.80073760516171,-112.27454756659617,64.28571428571428,1.0,-136.53628978302945,-135.99628545929232
0.5714285714285714,0.1491037488125976,-141.11304934674146,-141.20824949982116,35.714285714285715,4.0,-118.76437891641638,-117.60230464628006
0.5714285714285714,0.07722790915533002,-168.51660135651318,-170.10111934576122,75.0,1.0,-129.68316188701786,-128.98167400591623
0.5714285714285714,2.071789871692484,-120.94936753737566,-120.94323942166098,75.0,5.0,-106.5457981732013,-104.85089223472798
1.7142857142857142,0.10730783181118905,-158.3417931072391,-159.96405663992306,60.714285714285715,5.0,-119.01367412311168,-117.23379471968934
3.142857142857143,0.1491037488125976,-149.2258968075764,-150.59118817213707,67.85714285714286,6.0,-125.73973147184634,-124.52736372431923
2.571428571428571,2.071789871692484,-127.44279731483758,-127.49175252040786,42.85714285714286,1.0,-141.5010582158165,-142.32035942052937
1.1428571428571428,0.7722790915532998,-118.19047170312349,-117.45235078936877,57.142857142857146,1.0,-161.51075940999002,-162.52918710071518
3.142857142857143,2.071789871692484,-118.60801886110967,-118.06531080818615,32.142857142857146,6.0,-127.6449966299891,-127.29899329376578
0.8571428571428571,0.10730783181118905,-150.31021215918506,-150.12965326340802,64.28571428571428,6.0,-109.28622054709976,-107.84723905560821
3.4285714285714284,0.2071789871692484,-172.1222263488521,-174.31524750789737,35.714285714285715,1.0,-154.5554702610511,-155.4935425150979
3.714285714285714,1.4910374881259758,-153.1929725591668,-153.50266729669863,60.714285714285715,3.0,-124.85235274840673,-122.89642133554966
1.1428571428571428,1.4910374881259758,-150.97020565021685,-150.90900689912164,75.0,4.0,-124.73814542742353,-123.6095979263493
0.8571428571428571,0.39999999999999997,-144.33811322557727,-145.90309718123888,46.42857142857143,2.0,-148.46419172375195,-148.46684179858931
3.4285714285714284,0.7722790915532998,-149.15915482271095,-149.13124234091757,35.714285714285715,5.0,-134.62888747036047,-134.34148549722403
1.4285714285714284,0.1491037488125976,-147.66924841880044,-148.34262705181615,57.142857142857146,4.0,-112.3954409480823,-110.81393030054754
4.0,0.7722790915532998,-153.35223210221628,-154.17262928059458,64.28571428571428,5.0,-117.87988455265311,-116.10801937557999
2.0,0.555798197749255,-131.25612997527526,-130.06730310615853,42.85714285714286,3.0,-132.5561945201781,-131.9137145277796
1.7142857142857142,0.555798197749255,-139.61346549759696,-140.55658733197635,67.85714285714286,2.0,-115.62888292411003,-113.25074203160472
3.142857142857143,1.0730783181118897,-146.3174116201099,-145.82391024261304,75.0,4.0,-135.53674842626594,-134.64017235282867
2.8571428571428568,0.04000000000000001,-112.82732350631741,-112.0305647761693,75.0,2.0,-127.5408831536648,-127.65667618702797
0.8571428571428571,1.0730783181118897,-151.7977221710378,-151.50769854938028,67.85714285714286,4.0,-133.88991697411137,-133.70980327796957
1.4285714285714284,0.04000000000000001,-145.50603444943002,-145.67030808083922,35.714285714285715,6.0,-139.4495166075454,-139.6850721646317
0.0,0.04000000000000001,-141.28914998581882,-141.4886555519361,60.714285714285715,6.0,-98.60773128682216,-98.36282283439057
0.2857142857142857,4.0,-153.30080686617407,-153.70735261427564,39.285714285714285,4.0,-126.79856306676581,-126.31204939422499
3.714285714285714,0.05557981977492551,-167.2339621651649,-169.1933943650637,25.0,6.0,-148.19265312247734,-148.76170733665194
0.2857142857142857,0.07722790915533002,-112.03989900706712,-110.57944119851221,57.142857142857146,1.0,-136.4148339265526,-135.459573395821
1.7142857142857142,0.1491037488125976,-154.90381393511686,-156.12244288302128,75.0,3.0,-103.93316517352847,-102.48260585863306
2.8571428571428568,0.555798197749255,-153.11069776253393,-154.5995922952026,60.714285714285715,6.0,-146.95348922203368,-145.92783106543354
2.2857142857142856,0.2071789871692484,-145.49521447491475,-145.43191470427982,67.85714285714286,1.0,-123.15295677040119,-121.43345252944405
3.714285714285714,0.2071789871692484,-136.33706701964957,-136.0542155355833,75.0,6.0,-114.39366179505899,-112.73575003116355
1.7142857142857142,1.4910374881259758,-127.1650398853471,-127.30056392974177,53.57142857142857,2.0,-126.59159653500889,-125.56544499404704
1.7142857142857142,4.0,-147.48077447011156,-148.59126107195303,60.714285714285715,1.0,-144.10538846100718,-144.25066947183223
0.5714285714285714,0.2071789871692484,-158.45817808471784,-159.7929106969925,57.142857142857146,3.0,-132.52029320256506,-132.2604048338526
3.714285714285714,0.555798197749255,-166.07150215387435,-167.48244165089042,67.85714285714286,5.0,-117.27558615445875,-116.60347380107775
3.4285714285714284,0.555798197749255,-158.62147504804608,-160.6378114683466,42.85714285714286,4.0,-108.37295453441932,-107.57129796422461
0.2857142857142857,2.8787426920046064,-120.3140262034263,-119.41166586400026,53.57142857142857,6.0,-133.3228304136175,-132.6775594486282
3.4285714285714284,0.1491037488125976,-163.2244630822436,-165.05875252235967,25.0,1.0,-138.68530924102768,-137.58859119963142
4.0,0.555798197749255,-153.75147035850725,-154.6906689410911,39.285714285714285,6.0,-125.21505140772774,-123.2614799410169
3.142857142857143,0.555798197749255,-157.202011204526,-158.89486298347757,57.142857142857146,6.0,-122.78162851735684,-121.3725842319212
0.0,0.05557981977492551,-112.23194905388736,-111.72507582335624,39.285714285714285,5.0,-117.84249635113227,-116.73534392488378
3.142857142857143,2.8787426920046064,-151.11156199697186,-152.67755899070227,42.85714285714286,4.0,-100.69829394882974,-100.04914639335138
