beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
3.4285714285714284,0.1491037488125976,-2508.8176786238528,-2516.5354651181333,42.85714285714286,3,-2342.358160995132,-2338.114968421312
1.7142857142857142,2.071789871692484,-2471.6008459795817,-2481.704976876836,32.142857142857146,6,-2283.53875402097,-2275.3830120452303
4.0,0.7722790915532998,-2623.912858419119,-2634.76585178698,46.42857142857143,6,-2274.5498863663356,-2266.9501131251272
2.571428571428571,0.2071789871692484,-2572.285051591976,-2580.77339476006,46.42857142857143,3,-2237.7336559779123,-2230.571391050339
2.8571428571428568,0.10730783181118905,-2520.505091046677,-2527.705344580517,71.42857142857143,3,-1979.0413582507651,-1973.7007407453439
0.0,0.7722790915532998,-1810.865502850411,-1835.2592497359822,57.142857142857146,4,-2084.2238266411478,-2075.0956600040618
2.0,0.2071789871692484,-2583.409580172496,-2593.5842851708703,25.0,5,-2435.564615060137,-2439.4833644015307
1.4285714285714284,0.555798197749255,-2447.559515348445,-2450.5898243601478,39.285714285714285,2,-2304.8188570415327,-2300.0362688512255
2.571428571428571,0.07722790915533002,-2516.853234723049,-2521.3454121089894,42.85714285714286,6,-2300.096402722859,-2293.1898037015885
2.2857142857142856,0.2878742692004608,-2583.4008970506093,-2594.866826801216,25.0,4,-2433.769181401514,-2434.4707035108877
