beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
1.7142857142857142,4.0,-482.8746351528471,-483.4932895305045,64.28571428571428,3,-403.81228265955696,-400.72606433963455
0.2857142857142857,4.0,-479.7114481240513,-479.74933711647026,32.142857142857146,5,-476.9934933244762,-475.5155294707031
3.714285714285714,0.1491037488125976,-527.7746015077063,-532.7845926076204,28.571428571428573,1,-464.2133674921793,-462.4171985840216
2.571428571428571,0.7722790915532998,-481.5576952762864,-481.83009965739024,39.285714285714285,2,-469.9242384509479,-468.8551436451087
0.0,0.7722790915532998,-340.96004851803025,-349.69826630819284,32.142857142857146,1,-480.9380147293477,-481.8358696998918
1.7142857142857142,0.05557981977492551,-525.1828465410774,-528.8231212944993,57.142857142857146,4,-457.00598307367204,-455.35551689701134
0.0,0.07722790915533002,-342.93154420356103,-345.2545282829136,53.57142857142857,2,-472.944539769704,-471.7815573759835
2.2857142857142856,0.05557981977492551,-506.74429993027775,-510.3698415182556,32.142857142857146,1,-510.29688981085513,-511.971966800872
0.0,0.39999999999999997,-280.10656018847817,-288.9844876970949,32.142857142857146,5,-493.66352816110935,-493.20606883858443
3.142857142857143,0.7722790915532998,-508.18604068734004,-509.80926229102977,57.142857142857146,2,-375.6618556297003,-373.53084921222376
3.4285714285714284,0.39999999999999997,-507.25295832077046,-508.9849298177143,35.714285714285715,6,-476.0453354019897,-475.68180301634027
0.5714285714285714,0.05557981977492551,-429.92898251634296,-429.6719751427161,32.142857142857146,4,-473.0404859265521,-472.3884470475037
0.5714285714285714,0.07722790915533002,-427.90547483444516,-426.35465533525434,53.57142857142857,6,-411.0936529363843,-408.07712009254845
3.142857142857143,0.05557981977492551,-538.9846358358853,-541.4701775119834,75.0,6,-419.10455508492004,-417.78876645611894
2.8571428571428568,1.4910374881259758,-511.5817002147775,-513.692949553044,28.571428571428573,6,-430.5870715409593,-427.07494921980384
2.8571428571428568,0.05557981977492551,-471.09197407861626,-473.39020867561874,71.42857142857143,3,-433.5959655004804,-430.2980402242566
3.4285714285714284,2.8787426920046064,-478.5997813366394,-479.02354079662723,50.0,6,-503.3093096489403,-503.24549343345757
2.8571428571428568,0.05557981977492551,-485.9935127439405,-487.81767323172375,46.42857142857143,3,-428.2880172126442,-426.2431091267665
2.8571428571428568,2.071789871692484,-478.0645180300303,-479.71725999315834,57.142857142857146,6,-435.1941299010253,-432.425720704661
1.1428571428571428,0.555798197749255,-494.74630937512404,-499.20890693778927,60.714285714285715,5,-414.5098650865111,-410.72367805528484
1.4285714285714284,0.2878742692004608,-485.13310414083077,-486.2078879887552,71.42857142857143,5,-396.79672401595917,-393.94497388607044
4.0,0.2878742692004608,-550.3877625159532,-556.1402804279492,60.714285714285715,1,-383.7023274838325,-382.0757627265807
3.142857142857143,1.0730783181118897,-491.0050913027558,-491.7046424292549,25.0,4,-496.5274196042971,-495.899523893503
1.7142857142857142,0.04000000000000001,-543.204094994609,-546.3233291379681,28.571428571428573,6,-465.77545633155336,-463.3137633424318
0.2857142857142857,2.8787426920046064,-469.3096674460137,-467.6064470092409,28.571428571428573,6,-478.2381125818716,-477.68035470961274
2.8571428571428568,0.555798197749255,-488.6570240317805,-493.0930871509753,53.57142857142857,2,-472.72164331559867,-470.15472533216024
2.8571428571428568,4.0,-576.5674674791993,-581.7937345034469,75.0,2,-362.76565936039594,-361.9673173150888
2.571428571428571,0.39999999999999997,-520.2246491489389,-521.6979568304479,53.57142857142857,2,-399.40860911769533,-396.3368271853842
0.8571428571428571,0.39999999999999997,-424.32647054700396,-422.6680093625275,28.571428571428573,6,-469.35413746537847,-468.9261299698635
3.714285714285714,1.4910374881259758,-548.3634622757156,-552.0734604695492,67.85714285714286,3,-438.0009876245138,-435.39819672103044
0.5714285714285714,4.0,-505.37738734166663,-506.3384645468606,50.0,4,-436.9799634195239,-436.1536973695519
0.2857142857142857,0.10730783181118905,-395.7712310295831,-393.4801601032971,50.0,4,-428.8885530417126,-425.958097805991
4.0,0.2071789871692484,-493.03930812759785,-493.97946547397356,53.57142857142857,5,-386.33257329096034,-385.21802791993287
0.2857142857142857,2.071789871692484,-465.8241700877189,-469.0163556584246,25.0,2,-469.2127417555776,-468.5425009458911
1.1428571428571428,0.39999999999999997,-475.63396072983994,-474.9765652337453,42.85714285714286,5,-428.27357178636396,-426.09995174604296
2.571428571428571,0.04000000000000001,-513.2810828520337,-515.087643487357,53.57142857142857,1,-420.9101158826978,-418.6650235440773
3.714285714285714,0.05557981977492551,-474.5931586561658,-474.93003182306296,53.57142857142857,6,-388.81786630972283,-385.96067306647694
2.8571428571428568,1.0730783181118897,-492.7119648937752,-493.84042748508347,32.142857142857146,6,-465.78216174796563,-464.32114847343945
1.7142857142857142,0.04000000000000001,-536.8099504617428,-540.3461778956146,57.142857142857146,3,-412.0091469640083,-409.04732309979084
4.0,0.39999999999999997,-557.3915838535618,-560.7779477955775,57.142857142857146,3,-419.24405789419814,-417.5414243149294
0.5714285714285714,1.4910374881259758,-439.52200255212466,-444.57998994915624,39.285714285714285,6,-484.6011170479991,-484.2637944538742
0.5714285714285714,0.7722790915532998,-434.11848469249253,-434.11013139827406,46.42857142857143,4,-439.5598064310226,-438.6164111661199
1.7142857142857142,0.04000000000000001,-527.7795597650703,-531.168918759542,35.714285714285715,5,-446.3030096852669,-443.6382918790254
3.4285714285714284,0.07722790915533002,-515.5645928022575,-520.0948590084184,46.42857142857143,2,-430.6641627880012,-427.4857954316465
2.571428571428571,0.2878742692004608,-547.2627260393523,-549.2788747818093,57.142857142857146,1,-412.52946044293583,-411.90280565660987
1.4285714285714284,0.7722790915532998,-499.7819265635098,-499.9438672111688,60.714285714285715,3,-445.51701943188834,-443.76385362049194
0.2857142857142857,2.071789871692484,-480.9213619386581,-481.15945847584914,71.42857142857143,1,-447.7168550974206,-446.99940651752445
1.7142857142857142,0.10730783181118905,-524.8713584186959,-526.3555537826306,25.0,2,-513.217497695011,-513.395217523229
1.4285714285714284,2.071789871692484,-460.18485990746944,-460.02402726708885,42.85714285714286,4,-420.0646335071138,-418.7887973124223
3.4285714285714284,0.2071789871692484,-455.99630098551114,-455.86419916850394,46.42857142857143,6,-509.3894880671989,-507.8299838814938
