beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
3.5555555555555554,4.0,-4361.210560001138,-4376.135702742845,75.0,6.0,-2442.344575450585,-2406.0484707285755
2.2222222222222223,0.5166198660059534,-4111.254038601949,-4128.840074512067,58.33333333333333,3.0,-3094.111678530037,-3067.7154650107996
0.4444444444444444,2.3979370012757624,-4285.354346521159,-4291.809514150299,30.555555555555557,4.0,-3661.4035442190147,-3631.4397414817304
2.6666666666666665,0.06672402148800236,-4212.07463298563,-4239.906009652546,25.0,5.0,-3840.5724119818137,-3824.633374029428
0.8888888888888888,0.8617738760127531,-3479.2040012170232,-3494.0115939069224,75.0,6.0,-2417.8600219482696,-2376.36486439027
4.0,0.04000000000000001,-4377.353495828251,-4407.625320139909,36.111111111111114,3.0,-3684.9370835200607,-3667.58945201902
1.7777777777777777,2.3979370012757624,-4232.1852242785235,-4238.087708504938,25.0,4.0,-3881.899664270988,-3861.305438592284
1.3333333333333333,0.3097054730724508,-3883.5343416249702,-3904.5455718471135,30.555555555555557,4.0,-3782.7786411762972,-3757.824302889737
0.0,0.11130237608828498,-1811.5937888977683,-1872.3263297325302,41.666666666666664,3.0,-3515.537579274492,-3496.3970852495986
4.0,0.06672402148800236,-4300.4864352349005,-4334.334041265813,47.22222222222222,2.0,-3477.956823838904,-3460.2141828311633
1.7777777777777777,0.3097054730724508,-3984.418532825337,-4002.9655085588074,36.111111111111114,1.0,-3794.33750757588,-3782.522843740856
0.4444444444444444,0.18566355334451112,-2600.277739957116,-2685.973727773334,36.111111111111114,3.0,-3553.2479964834733,-3535.7418227114126
2.2222222222222223,0.06672402148800236,-4133.43944580745,-4149.8705235365815,25.0,3.0,-4017.7633961893503,-3998.6794916778276
0.4444444444444444,0.8617738760127531,-3001.668039623791,-3024.201870206513,63.888888888888886,2.0,-3022.7127129661844,-3000.7695945715886
0.4444444444444444,0.11130237608828498,-2733.79114534354,-2810.7178982115693,47.22222222222222,3.0,-3376.292944186307,-3348.5733629006354
0.8888888888888888,2.3979370012757624,-4150.994096694609,-4159.670549681799,58.33333333333333,3.0,-3094.987668843798,-3068.062682189982
3.1111111111111107,1.4375254655218501,-4118.74984457088,-4128.298406930226,69.44444444444444,4.0,-2553.514267190221,-2521.2191952734374
4.0,0.11130237608828498,-4327.911519847147,-4364.045243062047,75.0,6.0,-2492.9013339442863,-2445.824033355953
0.0,0.8617738760127531,-2874.59121150322,-2899.9234818412588,52.77777777777778,3.0,-3232.7587408542954,-3213.6303877756077
0.8888888888888888,0.5166198660059534,-3354.4027432373005,-3379.615367054319,36.111111111111114,2.0,-3604.67144449293,-3591.972907547325
