beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
0.2857142857142857,0.10730783181118905,-268.30735602054887,-275.19320055154117,28.571428571428573,5.0,-3606.5020842243644,-3587.2534103512885
0.5714285714285714,0.07722790915533002,-279.26842582478656,-282.4749106223488,60.714285714285715,6.0,-2604.757448744415,-2577.2060711567487
1.4285714285714284,2.8787426920046064,-411.8127475368123,-414.87298288045685,57.142857142857146,6.0,-3122.8081690647905,-3087.878748101585
2.0,4.0,-426.3735537339413,-430.2275186790268,42.85714285714286,2.0,-3574.247131776381,-3557.4272800426306
3.4285714285714284,0.1491037488125976,-427.6529752958217,-432.9845984619219,57.142857142857146,4.0,-2931.8970424208633,-2899.9940918789616
0.8571428571428571,0.39999999999999997,-259.9901898663249,-260.7045357910604,67.85714285714286,3.0,-2935.3878742219354,-2893.040592850734
2.0,2.071789871692484,-389.4103658885991,-389.11271616776196,71.42857142857143,2.0,-3098.5235403498455,-3074.28201361088
4.0,0.10730783181118905,-462.8440003518449,-468.05811754830637,53.57142857142857,4.0,-3092.7155953552265,-3062.820714690396
3.714285714285714,2.8787426920046064,-448.7911163497438,-452.4554761029225,39.285714285714285,1.0,-3804.7558329083213,-3794.991421411751
3.4285714285714284,0.2878742692004608,-419.86540617435014,-424.80451185014095,42.85714285714286,4.0,-3369.960459802241,-3344.821146805012
3.714285714285714,0.05557981977492551,-436.838546222144,-440.3199803428518,64.28571428571428,6.0,-2868.0940521630155,-2838.2846004916332
2.571428571428571,0.39999999999999997,-437.69988197587696,-440.19276239169164,42.85714285714286,4.0,-3368.5746092833883,-3351.1749015411037
1.4285714285714284,0.10730783181118905,-388.88162207052056,-392.9781176626334,60.714285714285715,5.0,-2923.6471630980113,-2896.6044895989016
1.7142857142857142,2.8787426920046064,-428.8440811763952,-432.32100369882266,53.57142857142857,2.0,-3168.3205421502716,-3146.521830314776
3.714285714285714,0.39999999999999997,-445.295643201577,-448.5523000309976,46.42857142857143,1.0,-3452.655730778535,-3446.080408739544
1.1428571428571428,0.555798197749255,-363.26522354162097,-365.0402906204482,75.0,5.0,-2447.642037144286,-2413.640977311336
3.714285714285714,2.8787426920046064,-405.37715293455796,-410.12073107541795,39.285714285714285,5.0,-3524.047808248043,-3489.9704747645683
1.7142857142857142,2.8787426920046064,-444.0134565533879,-446.01680546060896,71.42857142857143,6.0,-2583.144986649177,-2538.9723238846673
1.1428571428571428,1.0730783181118897,-404.12758439612134,-404.9583778011522,50.0,1.0,-3417.4078762114736,-3406.515622824227
