beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
0.0,1.0730783181118897,-81.23946153936788,-82.4518104319178,39.285714285714285,2.0,-154.95509616218948,-155.48872300975114
2.0,0.39999999999999997,-147.9229989030655,-149.80931636112427,60.714285714285715,3.0,-150.32786972740405,-150.59843602921868
0.0,2.8787426920046064,-151.05472640678656,-152.02524994743334,64.28571428571428,1.0,-127.85653848900377,-125.81354120372947
3.714285714285714,0.10730783181118905,-161.42064364442012,-161.27873610678668,46.42857142857143,3.0,-120.62838861186992,-119.42137152410344
2.571428571428571,0.07722790915533002,-137.85605373562268,-138.44429076409077,53.57142857142857,3.0,-117.68579411630837,-116.46537734541286
0.8571428571428571,2.8787426920046064,-167.22806104758146,-168.77358911743988,35.714285714285715,3.0,-155.9063291313486,-155.98312777530822
4.0,1.4910374881259758,-166.32138066267672,-169.14244663017885,50.0,5.0,-139.41012238120888,-138.74340272368153
3.4285714285714284,0.1491037488125976,-146.2255681911287,-146.60200187924676,64.28571428571428,3.0,-117.40128895176811,-116.04702855376331
2.2857142857142856,0.2071789871692484,-169.16740975655176,-170.92057165240323,57.142857142857146,3.0,-126.58816027161696,-124.25426733389921
3.142857142857143,0.04000000000000001,-146.5378520628334,-145.82553667524175,71.42857142857143,5.0,-138.79879237311948,-138.06391697923428
0.0,0.7722790915532998,-126.72248764063113,-127.01459989227729,75.0,4.0,-146.63173726230164,-145.4448530714349
1.4285714285714284,0.2878742692004608,-145.207598226722,-146.0875787244672,53.57142857142857,2.0,-131.16442510717437,-129.5634341930766
2.2857142857142856,2.071789871692484,-163.1249779993559,-165.23052127341356,64.28571428571428,2.0,-165.5962273452311,-166.18896931596575
1.4285714285714284,0.555798197749255,-122.81735841922153,-121.16530348546641,60.714285714285715,5.0,-125.39745950570281,-124.9231983309257
4.0,2.071789871692484,-157.64287114761194,-158.51561811828446,28.571428571428573,4.0,-125.67902220853514,-124.60237956795257
0.0,0.2878742692004608,-114.15732830967798,-114.0183065033459,71.42857142857143,2.0,-99.36092383712636,-99.97150286881309
2.2857142857142856,0.2878742692004608,-152.08919937742223,-153.00023932990396,75.0,5.0,-109.24018165899605,-108.60271984986754
4.0,1.4910374881259758,-162.43290240675805,-164.61333466319655,75.0,1.0,-115.11257895459838,-114.73253131144111
1.4285714285714284,0.2071789871692484,-157.68926092420014,-158.7611201283677,75.0,4.0,-92.52931451300375,-92.54517678815664
1.7142857142857142,0.555798197749255,-134.49862018366227,-135.12901357376236,71.42857142857143,2.0,-102.71293473909707,-102.1433252056848
2.571428571428571,0.39999999999999997,-163.33743504370477,-165.01646496028354,42.85714285714286,3.0,-97.86711824103644,-98.06741580882385
3.4285714285714284,0.04000000000000001,-159.0996152135991,-160.9586027964013,39.285714285714285,2.0,-118.48560561558038,-116.89360948903021
0.8571428571428571,0.39999999999999997,-133.55306398117236,-132.6062461007964,64.28571428571428,2.0,-124.13891830586024,-122.85892151523367
1.7142857142857142,0.05557981977492551,-135.98248950419637,-135.4371792706105,25.0,5.0,-160.2029062546336,-159.9121314056373
