beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
3.714285714285714,0.555798197749255,-248.33663788150287,-250.93421672152738,50.0,2.0,-182.26878471170158,-176.86125095629794
2.2857142857142856,4.0,-257.9935234232046,-260.4563848003596,64.28571428571428,4.0,-202.2784833549513,-199.26556977718792
2.0,1.4910374881259758,-276.96884484163013,-278.4336951824807,32.142857142857146,6.0,-255.15125244388466,-255.86009682209215
0.5714285714285714,1.0730783181118897,-245.8806104725223,-248.42334121142426,42.85714285714286,5.0,-221.4569119986124,-217.5420313581882
0.5714285714285714,4.0,-292.74910728206737,-295.3742559188335,25.0,1.0,-256.180728957704,-257.61956683760303
2.0,0.555798197749255,-229.28373715781944,-230.7644712725854,35.714285714285715,6.0,-205.9126291824991,-204.70959988329707
1.4285714285714284,0.07722790915533002,-250.04663382982574,-252.63887627325352,46.42857142857143,6.0,-194.36336578895006,-191.57411748137744
2.2857142857142856,1.0730783181118897,-240.20222044819636,-242.5499877617693,28.571428571428573,1.0,-190.32258665263825,-190.46124621989105
1.4285714285714284,1.4910374881259758,-221.79028631845944,-222.13671899146846,25.0,3.0,-232.12742767779227,-230.68897451188417
0.8571428571428571,2.8787426920046064,-243.94693890923162,-246.3757705650246,67.85714285714286,2.0,-172.43101687964042,-169.99124533443072
3.142857142857143,1.4910374881259758,-231.49650170778574,-229.97643605820394,50.0,3.0,-222.14397679640433,-221.0757284217011
0.5714285714285714,0.04000000000000001,-116.06676792401788,-117.02953048204596,50.0,2.0,-180.59307871310756,-175.64570720148197
2.2857142857142856,0.555798197749255,-238.8408128283392,-240.55602231059788,64.28571428571428,3.0,-185.06945240928118,-181.8052427222587
3.714285714285714,1.0730783181118897,-289.04054832408974,-290.775473987901,71.42857142857143,1.0,-266.49832879040264,-268.98505293004456
1.4285714285714284,0.39999999999999997,-246.9411157067035,-250.01826864885095,75.0,5.0,-119.24984349091234,-117.87754145300659
2.2857142857142856,0.04000000000000001,-234.85942166875452,-236.60943520039208,71.42857142857143,4.0,-179.7903246231458,-176.86837421528622
1.1428571428571428,0.05557981977492551,-233.62288635626834,-235.18090479681075,75.0,2.0,-233.09488324013108,-232.11018961810754
2.8571428571428568,0.10730783181118905,-269.24915266960306,-270.34148107486806,46.42857142857143,1.0,-241.39032161485832,-243.0880005356562
1.1428571428571428,2.8787426920046064,-255.06183220147255,-257.77258128878566,35.714285714285715,6.0,-222.694268451783,-219.73448314419792
2.0,0.2071789871692484,-241.8218139159185,-245.3269416696749,75.0,2.0,-229.45136714415491,-228.93131125951876
2.571428571428571,0.04000000000000001,-246.77388054947465,-249.9863142615525,50.0,2.0,-229.4289464115615,-229.61382695269492
1.4285714285714284,0.555798197749255,-214.1274771495142,-212.81371237544695,67.85714285714286,1.0,-171.9762757733859,-169.05985495042768
2.8571428571428568,0.7722790915532998,-257.5062659134693,-260.5817596543874,46.42857142857143,5.0,-190.62935302281664,-187.5907455343306
4.0,0.04000000000000001,-279.08687592460444,-282.0360217962081,75.0,3.0,-205.23049881169572,-202.083645729291
2.0,1.0730783181118897,-259.4933105325392,-259.8851397496985,75.0,1.0,-189.52800155509897,-187.8885183167194
0.0,0.2878742692004608,-84.34782849844231,-83.99651386650893,25.0,6.0,-231.2713925743336,-230.64619620198593
2.0,0.39999999999999997,-251.85608228877132,-254.20948667938453,28.571428571428573,6.0,-195.63713474502805,-194.57926643561674
2.571428571428571,1.0730783181118897,-241.94959620183351,-242.50964481467201,46.42857142857143,6.0,-190.35557579192633,-186.62672879456287
3.142857142857143,0.555798197749255,-246.51336121348058,-250.012094801953,35.714285714285715,6.0,-226.8658026128572,-226.83663603545094
3.4285714285714284,0.1491037488125976,-238.68881998368983,-240.68849956149776,67.85714285714286,6.0,-166.91287930961337,-165.60140828533142
1.1428571428571428,0.555798197749255,-195.1265791010286,-196.1411839097873,53.57142857142857,3.0,-195.11808221750346,-193.22512490486713
1.1428571428571428,0.10730783181118905,-221.59646735103436,-222.78332489094234,25.0,5.0,-263.46189553877025,-263.8912573577351
1.7142857142857142,0.04000000000000001,-230.37857712501565,-232.53492040226365,57.142857142857146,3.0,-181.02321090396882,-178.24639912481283
1.1428571428571428,0.04000000000000001,-225.69575542845553,-226.4649872623244,39.285714285714285,4.0,-218.27370594157173,-217.44511977303713
0.8571428571428571,0.2878742692004608,-181.58308260095203,-184.6549877031852,28.571428571428573,4.0,-252.8613263650713,-253.66200960712055
0.8571428571428571,0.1491037488125976,-196.6457502036363,-197.71995002652454,67.85714285714286,3.0,-173.8087667674789,-169.02974394081266
0.8571428571428571,0.7722790915532998,-235.60897001529924,-235.18896394485583,35.714285714285715,2.0,-258.1322977038432,-257.60991901864
0.2857142857142857,2.8787426920046064,-254.9183930896899,-255.06542736109196,60.714285714285715,5.0,-171.2122863818899,-168.17735963118668
1.7142857142857142,0.2878742692004608,-237.05305775842197,-240.11322419918525,53.57142857142857,6.0,-202.42044790764297,-198.77171353345457
2.2857142857142856,1.4910374881259758,-248.1567233731603,-249.9890154095482,71.42857142857143,1.0,-188.04545342816405,-183.5331916291037
2.0,1.4910374881259758,-237.2627064960189,-237.7936152940222,46.42857142857143,5.0,-186.09383099467362,-182.68081280906407
1.1428571428571428,0.10730783181118905,-233.2043910399252,-233.82839086597437,39.285714285714285,6.0,-212.52853781767078,-211.12122820766905
1.1428571428571428,0.10730783181118905,-216.00301917105125,-215.49017475520264,67.85714285714286,4.0,-165.01100359879462,-161.84651957788694
1.7142857142857142,0.10730783181118905,-241.52191973296078,-244.01305310397711,35.714285714285715,5.0,-168.01240330852326,-163.15045049066174
0.2857142857142857,2.071789871692484,-262.45646105425374,-264.67899871378955,57.142857142857146,5.0,-200.80077937250766,-197.528965168989
3.142857142857143,1.4910374881259758,-248.63420486412147,-250.0546758955681,53.57142857142857,4.0,-218.34762300749085,-218.3886915492822
0.2857142857142857,0.39999999999999997,-133.21032228065306,-134.81717294784895,35.714285714285715,4.0,-192.57159752101873,-189.08530810332766
3.142857142857143,0.10730783181118905,-262.4427639811648,-264.47618989444624,50.0,1.0,-174.00763793820323,-170.5160352460116
2.571428571428571,2.071789871692484,-277.26018790071373,-279.2803971293955,50.0,6.0,-179.5186951634835,-174.4020779286493
0.5714285714285714,0.555798197749255,-129.50434377685232,-128.02159950232044,67.85714285714286,5.0,-150.2007037984152,-144.5572777977837
2.571428571428571,0.1491037488125976,-237.46146849993573,-239.97758074621206,71.42857142857143,2.0,-95.45929024661858,-95.97352900137484
0.0,0.555798197749255,-129.2733880433271,-132.02180748352433,71.42857142857143,2.0,-174.55045481709834,-171.08348622430296
4.0,0.2071789871692484,-279.21238418961997,-281.5662081854035,50.0,4.0,-211.97919949002537,-210.13751756259435
3.714285714285714,1.4910374881259758,-257.1300839354335,-259.41919151897844,28.571428571428573,6.0,-264.1241873443387,-264.8897670376391
0.2857142857142857,1.4910374881259758,-183.3871670058299,-181.21873553322246,25.0,3.0,-228.80313034197195,-226.64016891325295
0.0,2.8787426920046064,-259.93389551532545,-261.1713102723265,39.285714285714285,1.0,-230.10494030982707,-227.97850954613915
2.571428571428571,2.8787426920046064,-269.16441227068873,-271.0429467243973,50.0,6.0,-194.6079350931215,-190.60145666079222
1.1428571428571428,0.39999999999999997,-249.18002022394606,-251.43294278159175,28.571428571428573,5.0,-238.70954147439411,-238.5945517914327
1.4285714285714284,1.0730783181118897,-248.27482739261762,-249.59776872538365,42.85714285714286,3.0,-259.8270752015432,-258.2220723233682
0.8571428571428571,2.071789871692484,-251.55334929274426,-252.69979498375267,28.571428571428573,4.0,-228.4069019615558,-228.0358341609693
3.142857142857143,0.04000000000000001,-255.11464669887224,-256.3223752750444,50.0,6.0,-186.21019176319956,-184.45785124430782
3.142857142857143,1.4910374881259758,-255.80396936694467,-258.1791588921454,53.57142857142857,5.0,-210.0684712974551,-206.3355307431096
3.714285714285714,0.07722790915533002,-265.7465432642547,-267.8880210029357,28.571428571428573,1.0,-257.4395015327081,-259.16646359198586
0.8571428571428571,0.2071789871692484,-202.72138516995852,-202.62933377350447,25.0,1.0,-210.2842250359239,-207.7912009524579
1.7142857142857142,1.0730783181118897,-223.0790217536447,-222.55798428543298,50.0,1.0,-262.8950548112339,-263.2803041859199
0.5714285714285714,1.0730783181118897,-187.60300637873172,-188.38616086011407,60.714285714285715,1.0,-223.44394815918682,-223.36967174100351
0.8571428571428571,2.071789871692484,-243.00087903602858,-242.2081979102255,57.142857142857146,2.0,-186.2109333355128,-187.5627576950137
4.0,0.07722790915533002,-256.5560833709619,-258.57212187415274,35.714285714285715,1.0,-212.58288781549612,-209.84015549250913
1.1428571428571428,0.2071789871692484,-253.18366143662544,-254.04284081679353,67.85714285714286,3.0,-178.9914373440206,-179.28188263521636
2.0,0.2071789871692484,-223.86279464672677,-225.2511731671558,67.85714285714286,4.0,-242.24503431365278,-240.25488195755207
3.142857142857143,0.04000000000000001,-250.8027810316076,-253.06112143689137,57.142857142857146,5.0,-138.44338779308276,-138.35191715281513
1.1428571428571428,2.8787426920046064,-272.99384716063076,-275.6010223380704,35.714285714285715,4.0,-238.3119481219309,-235.56250984560788
0.0,0.07722790915533002,-121.16491966989582,-122.88579951244674,28.571428571428573,6.0,-214.23758681890513,-212.32608599786514
2.571428571428571,0.05557981977492551,-251.35277649589776,-253.0071849490542,71.42857142857143,5.0,-148.24387500909293,-144.38184801291905
3.4285714285714284,1.4910374881259758,-275.13791794219236,-277.76294121235736,53.57142857142857,1.0,-198.39356777274892,-195.44681515142636
