beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
3.714285714285714,2.071789871692484,-3960.961231057409,-3984.942971766224,28.571428571428573,6.0,-3392.0730922347566,-3372.3336455787658
3.142857142857143,0.555798197749255,-3881.4415506451874,-3933.363543246269,39.285714285714285,1.0,-3282.6643771624736,-3250.034661410999
2.0,0.2878742692004608,-3777.3971369453025,-3837.5602810416017,25.0,5.0,-3496.018778173486,-3480.407226011225
0.0,2.8787426920046064,-3871.3121209936307,-3882.036144174941,32.142857142857146,4.0,-3419.478315789989,-3395.488061880019
2.2857142857142856,2.8787426920046064,-3960.332638954577,-3976.8374632939594,42.85714285714286,2.0,-3242.1258362492044,-3209.416188905122
2.8571428571428568,0.39999999999999997,-3857.1177963183363,-3913.5312594129305,32.142857142857146,6.0,-3342.1844195271174,-3314.8926334338357
0.2857142857142857,0.39999999999999997,-2415.1602053310617,-2476.9315339379264,28.571428571428573,4.0,-3535.1116709293883,-3517.1702307223572
0.0,0.05557981977492551,-1650.8377359176952,-1712.6553423371436,53.57142857142857,3.0,-2933.8553401806244,-2887.0058600300486
1.4285714285714284,0.04000000000000001,-3697.349292960908,-3758.5016008480816,57.142857142857146,6.0,-2772.535253626362,-2714.985853839935
1.1428571428571428,0.555798197749255,-3396.745342004305,-3447.135963335395,42.85714285714286,3.0,-3185.4860043422545,-3144.676403725997
2.0,0.10730783181118905,-3775.2249452581736,-3836.0035079894774,64.28571428571428,3.0,-2712.5298470439707,-2649.9873793182815
2.571428571428571,2.071789871692484,-3904.0889040402626,-3927.4048960985297,32.142857142857146,6.0,-3289.514810158627,-3257.8520538316507
0.2857142857142857,0.39999999999999997,-2365.5353260589454,-2425.9718966211335,32.142857142857146,4.0,-3435.196710628725,-3410.400480534003
0.5714285714285714,1.0730783181118897,-3011.6254326311278,-3014.286021574667,71.42857142857143,5.0,-2568.5732572843,-2504.4583066047153
3.142857142857143,0.04000000000000001,-3918.5431263431265,-3982.883668616249,57.142857142857146,4.0,-2877.380818466347,-2828.9080788480924
0.5714285714285714,0.39999999999999997,-2817.1762174349665,-2884.6541186124077,46.42857142857143,5.0,-3186.485916128481,-3148.575810480679
0.8571428571428571,0.1491037488125976,-3304.2878638395714,-3398.0168858481034,28.571428571428573,2.0,-3522.285994808268,-3503.7452701937154
3.142857142857143,0.05557981977492551,-3918.549069338403,-3985.1450994228853,28.571428571428573,2.0,-3517.059634140323,-3500.782772012624
3.4285714285714284,0.07722790915533002,-3933.0088089291107,-3999.517565314077,57.142857142857146,4.0,-2795.2250242952946,-2741.5036071615896
1.4285714285714284,0.7722790915532998,-3490.1008007593728,-3507.8863878116645,39.285714285714285,6.0,-3165.8168192270587,-3122.9937172317027
0.0,0.555798197749255,-2155.9213637266366,-2192.627095769964,32.142857142857146,5.0,-3319.8196154229922,-3292.105169345827
0.0,0.1491037488125976,-1591.6501013853806,-1659.3824856319554,46.42857142857143,5.0,-3154.0568806917317,-3114.5091952186713
1.7142857142857142,0.7722790915532998,-3599.2296011656895,-3623.782878815284,35.714285714285715,6.0,-3313.6186902703585,-3285.6083075453334
0.0,0.04000000000000001,-1616.983710488393,-1679.1259497717997,57.142857142857146,1.0,-3153.0286531854567,-3110.111849112207
1.1428571428571428,0.2878742692004608,-3330.214642438361,-3408.730417909383,60.714285714285715,5.0,-2630.5389536430303,-2565.4688677745253
1.7142857142857142,1.0730783181118897,-3639.7678900577584,-3660.3146845181836,28.571428571428573,5.0,-3381.0953768250265,-3353.2520764891206
2.8571428571428568,1.0730783181118897,-3921.039573117213,-3954.9933805752094,67.85714285714286,2.0,-2866.4703383755495,-2819.5340187534816
3.142857142857143,2.8787426920046064,-4005.860362187116,-4026.7443197344314,28.571428571428573,1.0,-3640.6406169474712,-3624.1944620415647
2.2857142857142856,0.05557981977492551,-3805.407641690204,-3868.9842831623887,25.0,1.0,-3698.9425452271694,-3687.9764081303597
2.0,0.555798197749255,-3789.583019202118,-3837.0599287004584,60.714285714285715,2.0,-2931.586662688401,-2884.2654264264797
