beta,sigma,ramp_data_ramp_bf,ramp_data_step_bf,m,r,step_data_ramp_bf,step_data_step_bf
2.8571428571428568,0.05557981977492551,-547.5381011586319,-551.5636306747448,53.57142857142857,2.0,-444.6792643959246,-442.0139911901554
3.142857142857143,0.2071789871692484,-532.4405331402639,-535.1257794185116,35.714285714285715,2.0,-444.43080140434364,-442.83382547574394
3.142857142857143,0.05557981977492551,-551.8268444643109,-557.3316248238445,46.42857142857143,4.0,-435.4691973847015,-433.2887868765323
3.142857142857143,0.05557981977492551,-486.0202053645573,-487.5532551719056,28.571428571428573,1.0,-509.09573266443334,-510.0344642406695
3.4285714285714284,1.4910374881259758,-475.2631469163989,-476.92931511139267,67.85714285714286,1.0,-458.35896006609073,-458.63190467834244
0.8571428571428571,4.0,-499.67784225834936,-501.67895242678924,53.57142857142857,2.0,-385.27893744648964,-381.76607263100675
3.142857142857143,4.0,-553.7555028450039,-558.2431667219658,28.571428571428573,3.0,-438.39421524102966,-437.5845415299575
2.8571428571428568,4.0,-511.27136507480697,-514.3785777257241,53.57142857142857,6.0,-422.5893964286363,-420.2489155236763
2.8571428571428568,0.555798197749255,-507.68154022532497,-511.4369581006276,28.571428571428573,3.0,-490.04213078281254,-489.40009428464066
2.8571428571428568,2.8787426920046064,-508.9258257349609,-511.24977916943016,57.142857142857146,2.0,-457.6744768434722,-457.3997045521042
0.2857142857142857,1.4910374881259758,-463.51920787645275,-461.29154673042353,64.28571428571428,2.0,-424.7524371479056,-424.4513678700096
4.0,0.2071789871692484,-504.945458834097,-509.66367577202857,71.42857142857143,5.0,-403.15382835773414,-401.8291029934791
1.1428571428571428,0.05557981977492551,-539.5589971953904,-542.2977319064441,64.28571428571428,5.0,-405.296522032969,-402.57008813340906
0.0,0.07722790915533002,-328.86717801079476,-333.1570754774066,67.85714285714286,3.0,-436.1786373395139,-432.86868833269705
2.8571428571428568,0.1491037488125976,-551.6375126438536,-557.6768921307566,32.142857142857146,4.0,-445.04893930050406,-444.3180827043121
1.1428571428571428,2.8787426920046064,-466.3121114251064,-467.8152796964633,53.57142857142857,6.0,-376.81135516101375,-373.5894527531163
1.1428571428571428,2.071789871692484,-504.88243583660375,-506.6410882673432,25.0,5.0,-447.32664520520655,-446.27068034322247
0.0,0.04000000000000001,-329.0548003009688,-334.446549754741,25.0,4.0,-523.0440418017956,-525.307421708
3.4285714285714284,0.555798197749255,-555.4856114491162,-561.1169520367176,39.285714285714285,5.0,-416.6327328020043,-413.9199828233469
2.8571428571428568,1.4910374881259758,-460.18980496323803,-459.76912109061203,60.714285714285715,2.0,-406.8522000443985,-404.90985284465404
2.571428571428571,0.2878742692004608,-531.2816774990248,-535.2255588210476,50.0,1.0,-517.8007276634734,-518.7504950605525
0.8571428571428571,0.7722790915532998,-395.2185749427146,-397.4595940366733,35.714285714285715,1.0,-445.1473505934588,-443.43143829816995
2.8571428571428568,0.2878742692004608,-546.2212993103601,-549.6855156931293,60.714285714285715,2.0,-426.301504488174,-423.761309398365
1.4285714285714284,0.555798197749255,-477.16800677358407,-476.33000524476125,32.142857142857146,1.0,-411.87474112362804,-409.64592042100725
